title,platform,genre,metascore,userscore,rating,developer
101 Bally Slots,PC,Miscellaneous,No score yet,tbd,T,Masque Publishing
101 Bunny Pets,PC,Simulation,No score yet,tbd,E,
101 Pony Pets,PC,Simulation,No score yet,tbd,E,Global Software Publishing (GSP)
101 Ways to Die,PC,Action,No score yet,tbd,,4 Door Lemon
10Six,PC,Strategy,No score yet,tbd,,SegaSoft
12 is Better Than 6,PC,Action,74,7.5,,Ink Stains Games
12 Labours of Hercules,PC,Strategy,No score yet,8.6,,Zoom Out Games
12 Labours of Hercules II: The Cretan Bull,PC,Strategy,No score yet,tbd,,Zoom Out Games
12 Labours of Hercules III: Girl Power,PC,Strategy,No score yet,tbd,,Zoom Out Games
12 Labours of Hercules IV: Mother Nature,PC,Strategy,No score yet,tbd,,JetDogs Studios
12 Labours of Hercules V: Kids of Hellas,PC,Strategy,No score yet,tbd,,JetDogs Studios
12 O'Clock High: Bombing the Reich,PC,Simulation,No score yet,tbd,E,TalonSoft
12 orbits,PC,Action,No score yet,tbd,,Roman Uhlig
123 Slaughter Me Street,PC,Adventure,No score yet,tbd,,Impulse Game Studios
140,PC,Action,80,7.4,,Jeppe Carlsen
15 Days,PC,Adventure,63,5.8,,DTP Entertainment
15 Defense. Underwater Battle,PC,Action,No score yet,tbd,,Limavr
1503 A.D. - The New World,PC,Strategy,74,7.5,T,Sunflowers Interactive
16 Bit Arena,PC,Action,No score yet,tbd,,16bitarena.com
16 Bit Runner Full Throttle,PC,Action,No score yet,tbd,,PinkysSoft
16bit Trader,PC,Adventure,No score yet,tbd,,Forever Entertainment S.A.
1701 A.D.,PC,Strategy,79,8.3,E10+,Related Designs
1701 A.D. Gold Edition,PC,Strategy,No score yet,tbd,E10+,Related Designs
1775: Rebellion,PC,Strategy,No score yet,tbd,,HexWar Games Ltd
18 Wheels of Steel: American Long Haul,PC,Simulation,No score yet,6.9,E,SCS Software
18 Wheels of Steel: Big City Rigs,PC,Driving,No score yet,2.8,E,
18 Wheels of Steel: Convoy,PC,Driving,No score yet,tbd,E,SCS Software
18 Wheels of Steel: Extreme Trucker,PC,Driving,No score yet,8.0,E,
18 Wheels of Steel: Extreme Trucker 2,PC,Driving,No score yet,8.3,E,ValuSoft
18 Wheels of Steel: Haulin',PC,Driving,No score yet,tbd,E,SCS Software
18 Wheels of Steel: Pedal to the Metal,PC,Driving,No score yet,9.1,E,SCS Software
1848,PC,Strategy,No score yet,tbd,,Hussar Games
1849,PC,Strategy,60,tbd,,SomaSim
1849: Gold Edition,PC,Strategy,No score yet,tbd,,SomaSim
1893: A World's Fair Mystery,PC,Adventure,No score yet,tbd,,Peter Nepstad
1914 Shells of Fury,PC,Simulation,No score yet,tbd,E10+,rondomedia
1916 - Der Unbekannte Krieg,PC,Action,No score yet,tbd,,Kriegsgraben und Stormvogel
1917: The Alien Invasion,PC,Action,No score yet,tbd,,Andrade Games
1931: Scheherazade at the Library of Pergamum,PC,Adventure,No score yet,tbd,,Black Chicken Studios
1943 Megami Strike,PC,Action,No score yet,tbd,,GameUS Inc.
1953 - KGB Unleashed,PC,Action Adventure,No score yet,6.5,,Phantomery Interactive
1953: NATO vs Warsaw Pact,PC,Strategy,No score yet,tbd,,Wastelands Interactive
1954: Alcatraz,PC,Puzzle,58,6.4,,Daedalic Entertainment
1979 Revolution: Black Friday,PC,Adventure,80,7.8,,N-Fusion Interactive Entertainment Corp.
1993 Space Machine,PC,Action,No score yet,tbd,,Modesty
199X,PC,Action,No score yet,6.5,,Evan Tognotti
1HEART,PC,Adventure,No score yet,tbd,,Chicken in The Corn
1nsane,PC,Driving,69,8.5,E,Invictus
1Quest,PC,Role-Playing,No score yet,tbd,,Ratz 'N' Godz
2 Fast Driver,PC,Driving,No score yet,tbd,,PLAY Software
2-Imagine,PC,Action,No score yet,tbd,,OvercastGames
20 Questions,PC,Miscellaneous,No score yet,tbd,,Elephant Entertainment
200% Mixed Juice!,PC,Role-Playing,No score yet,tbd,T,ORANGE_JUICE
2002 FIFA World Cup,PC,Sports,80,7.8,E,EA Sports
2012,PC,Action,No score yet,tbd,,Gliese Games
2020: Divided Nation,PC,Action,No score yet,tbd,,Wonderwall Studios
21 Steps to Soul,PC,Action,No score yet,tbd,,Grigory Everstov
2299: The Game,PC,Adventure,No score yet,tbd,,Bryan Lunduke
24 HOURS,PC,Action,No score yet,tbd,,MysticGames
24 Hours 'til Rescue,PC,Action,No score yet,tbd,,FlynnFour Games
25 to Life,PC,Action,39,5.1,M,Ritual Entertainment
A Bastard's Tale,PC,Action,No score yet,tbd,,No Pest Productions
A Bird Story,PC,Action,66,7.3,,Freebird Games
A Blind Legend,PC,Action Adventure,No score yet,tbd,,DOWINO
A Boy and His Blob,PC,Action,No score yet,tbd,E,Abstraction Games
A Camp in the Woods,PC,Adventure,No score yet,tbd,,TheckStudios
A Chair in a Room : Greenwater,PC,Adventure,No score yet,tbd,,Wolf & Wood Interactive Ltd
A City Sleeps,PC,Action,61,6.3,,Harmonix Music Systems
A Date in the Park,PC,Adventure,No score yet,tbd,,Cloak and Dagger Games
A Day In The Woods,PC,Miscellaneous,No score yet,tbd,,RetroEpic Software
A dead world's dream,PC,Action,No score yet,tbd,,JoqLePecheur
A Detective's Novel,PC,Adventure,No score yet,tbd,,Amaterasu Software
A Divided Light,PC,Action,No score yet,tbd,,Pinky Up Games
A dragon girl looks up at the endless sky,PC,Role-Playing,No score yet,tbd,,Debonosu Seisakujo
A Druid's Duel,PC,Strategy,70,tbd,,Thoughtshelter Games
A Fairy Tale,PC,Miscellaneous,No score yet,tbd,,Reflexive Entertainment
a Family of Grave Diggers,PC,Role-Playing,No score yet,tbd,,Ludvig Larsson
A Farewell To Dragons,PC,Role-Playing,No score yet,7.6,,KranX Productions
A Fear Of Heights And Other Things,PC,Action,No score yet,tbd,
A Fistful of Gun,PC,Action,60,7.9,,FarmerGnome
A Force More Powerful,PC,Strategy,No score yet,tbd,,BreakAway Games
A Fork in the Tale,PC,Adventure,No score yet,tbd,T,Advance Reality Interactive
A Game of Changes,PC,Action,No score yet,tbd,,Nuno Donato
A Game of Dwarves,PC,Strategy,60,6.6,,Zeal Game Studios
A Game of Dwarves: Ale Pack,PC,Strategy,No score yet,tbd,,Zeal Game Studios
A Game of Dwarves: Star Dwarves,PC,Strategy,No score yet,tbd,,Zeal Game Studios
A Game of Thrones: Genesis,PC,Strategy,53,4.0,,Cyanide
A Golden Wake,PC,Miscellaneous,68,6.0,,Grundislav Games
A Good  Gardener,PC,Action,No score yet,tbd,,Ian Endsley
A Good Snowman Is Hard To Build,PC,Puzzle,No score yet,tbd,,Draknek
A grande bagunca espacial - The big space mess,PC,Action,No score yet,tbd,,RMAL
A Gypsy's Tale: The Tower of Secrets,PC,Adventure,No score yet,tbd,,Amaranth Games
A Healer Only Lives Twice,PC,Role-Playing,No score yet,tbd,,PonPon Games
A Hero's Quest,PC,Role-Playing,No score yet,tbd,,Ekip
A House in California,PC,Miscellaneous,No score yet,tbd,,Cardboard Computer
A House of Many Doors,PC,Strategy,No score yet,,,Pixel Trickery
A Kingdom for Keflings,PC,Strategy,No score yet,7.5,E,NinjaBee
A Kiss for the Petals - Remembering How We Met,PC,Adventure,No score yet,tbd,,St. Michael's Girls School
A Land Fit For Heroes,PC,Strategy,No score yet,tbd,,Liber Primus Games
A Legend of Luca,PC,Action Adventure,No score yet,tbd,,Legend Studio
A Lenda do Heroi,PC,Action,No score yet,7.3,,Dumativa Creative Studio
A Little Lily Princess,PC,Adventure,No score yet,tbd,,Hanabira
A Long Way Home,PC,Adventure,No score yet,tbd,,Jonathan Mulcahy
A Mass of Dead,PC,Action,No score yet,tbd,,Dev Arc
A Matter of Murder,PC,Adventure,No score yet,tbd,,Worthing & Moncrieff
A Midsummer Night's Choice,PC,Adventure,No score yet,tbd,,Choice of Games
A Nation of Wind,PC,Action,No score yet,tbd,,NationOfWindDev
A New Beginning: Final Cut,PC,Adventure,72,6.7,,Daedalic Entertainment
A Night in the Woods,PC,Adventure,No score yet,tbd,,AmyDentata
A Pixel Escape,PC,Action,No score yet,tbd,,Kunga Brothers
A Pixel Story,PC,Action,74,5.8,,Lamplight Studios
A Princess' Tale,PC,Role-Playing,No score yet,tbd,,Warfare Studios
A Quiet Weekend in Capri,PC,Adventure,63,7.4,E,Silvio & Gey Savarese
A Quiver of Crows,PC,Action,No score yet,tbd,,Sheado.net
A Room Beyond,PC,Adventure,No score yet,tbd,,Rene Buhling
A Sirius Game,PC,Role-Playing,No score yet,tbd,RP,Phantasm Game Studio
A Story About My Uncle,PC,Action,73,7.5,,Gone North Games
A Stranger Comes Calling,PC,Adventure,No score yet,tbd,,Oh
A Stroke of Fate: Operation Bunker,PC,Adventure,No score yet,tbd,,Spline
A Stroke of Fate: Operation Valkyrie,PC,Adventure,58,5.2,,Spline
A Study in Steampunk: Choice by Gaslight,PC,Adventure,No score yet,tbd,,Hosted Games
A Tale in the Desert,PC,Role-Playing,79,8.3,,eGenesis
A Tale in the Desert II,PC,Role-Playing,No score yet,tbd,,eGenesis
A Tale in the Desert III,PC,Role-Playing,No score yet,tbd,,eGenesis
A Tale of 2 Towers,PC,Strategy,No score yet,tbd,,Kabattle
A Tale of Two Kingdoms,PC,Adventure,No score yet,tbd,,Crystal Shard
A Valley Without Wind,PC,Action Adventure,54,6.8,T,Arcen Games
A Valley Without Wind 2,PC,Action,68,7.2,,Arcen Games
A Vampyre Story,PC,Adventure,75,8.5,T,Autumn Moon
A Verdant Hue,PC,Simulation,No score yet,tbd,,Spilt Milk Studios Ltd
A Virus Named TOM,PC,Miscellaneous,65,6.3,,Misfits Attic
A Walk in the Dark,PC,Action,67,5.7,,Flying Turtle Software
A Week of Circus Terror,PC,Action Adventure,No score yet,tbd,,Richard Harasim
A Wild Catgirl Appears!,PC,Adventure,No score yet,tbd,,NewWestGames
A Wise Use of Time,PC,Adventure,No score yet,tbd,,Choice of Games
A Wizard's Lizard,PC,Role-Playing,No score yet,7.1,,Lost Decade Games
A Wizard's Lizard: Soul Thief,PC,Role-Playing,No score yet,tbd,,Lost Decade Games
A Wolf in Autumn,PC,First-Person,No score yet,tbd,,jefequeso1
A World of Keflings,PC,Strategy,No score yet,tbd,E10+,NinjaBee
A-10 Cuba!,PC,Simulation,No score yet,tbd,E,Match Software
A-10 VR,PC,Action,No score yet,tbd,,Futuretown
A-10A: DCS Flaming Cliffs,PC,Simulation,No score yet,tbd,T,Eagle Dynamics
A-Gents,PC,Action,No score yet,tbd,,phime studio
A-Men,PC,Action,No score yet,tbd,T,Bloober Team
A-Men 2,PC,Action,No score yet,tbd,,Bloober Team
A-Train 9,PC,Simulation,No score yet,tbd,,Artdink
A-Train 9 V3.0: Railway Simulator,PC,Simulation,No score yet,tbd,,Artdink
A-Train 9 V4.0 : Japan Rail Simulator,PC,Simulation,No score yet,tbd,,Artdink
A.I. Invasion,PC,Action,No score yet,tbd,,GameArt Studio GmbH
A.I. Space Corps,PC,Action,No score yet,tbd,,GameArt Studio GmbH
A.I.M. 2: Clan Wars,PC,Role-Playing,No score yet,tbd,,SkyRiver Studios
A.I.M. Racing,PC,Driving,No score yet,tbd,,SkyRiver Studios
A.R.C.S,PC,Strategy,No score yet,tbd,,Retromite
A.R.E.S. Extinction Agenda,PC,Action,68,6.2,,EXTEND Interactive
A.R.E.S. Extinction Agenda EX,PC,Action,No score yet,tbd,E10+,Extend Studio
A.R.E.S.: Berzerker Suit,PC,Action,No score yet,tbd,,EXTEND Interactive
A.Typical RPG,PC,Role-Playing,No score yet,tbd,,Pyrodactyl
A.V.,PC,Adventure,No score yet,tbd,,FirstForever
A340 500/600,PC,Miscellaneous,No score yet,tbd,E,Just Flight
AaaaaAAaaaAAAaaAAAAaAAAAA!!! - Brutal Concussion,PC,Action,No score yet,tbd,,Dejobaan Games
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,PC,Action,No score yet,6.8,,Dejobaan Games
B-17 Flying Fortress: The Mighty 8th,PC,Simulation,82,7.3,M,Wayward Simulations
B-17 Gunner: Air War Over Germany,PC,Simulation,46,tbd,T,Sunstorm Interactive
B.A.D Battle Armor Division,PC,Action,No score yet,tbd,,CrianSoft
Babel Deluxe,PC,Miscellaneous,No score yet,tbd,,Zylom
Babel Rising,PC,Strategy,No score yet,2.9,E10+,Mondo Productions
Babel Rising - Sky's The Limit,PC,Strategy,No score yet,tbd,,Mondo Productions
Babel Running,PC,Action,No score yet,tbd,,Bulkypix
Babel: Choice,PC,Role-Playing,No score yet,tbd,,Sogoal
Babel: Tower to the Gods,PC,Puzzle,No score yet,tbd,,Ruce
Baby Blimp,PC,Miscellaneous,No score yet,tbd,,Youda Games
Baby Blues,PC,Action,No score yet,tbd,,Kumi
Baby Jones,PC,Miscellaneous,No score yet,tbd,,Graffiti Games Desenvolvimento de Jogos Ltda
Baby Luv,PC,Miscellaneous,No score yet,tbd,E,
Baby Mummy's Curse,PC,Action,No score yet,tbd,,mazeon
Babysitting Mania,PC,Simulation,No score yet,tbd,E,iWin
Back in 1995,PC,Action Adventure,52,5.0,,Throw the Warped Code Out
Back to Baghdad,PC,Simulation,No score yet,tbd,,Military Simulations
Back to Bed,PC,Action,57,6.3,,Bedtime Digital Games
Back to Dinosaur Island,PC,Adventure,No score yet,tbd,,Crytek
Back to Dinosaur Island Part 2,PC,Adventure,No score yet,tbd,,Crytek
Back to life,PC,Action,No score yet,tbd,,Carlo D'Apostoli Projects
Back to Life 2,PC,Adventure,No score yet,tbd,,Carlo D'Apostoli Projects
Back To Life 3,PC,Action,No score yet,tbd,,Carlo D'Apostoli Projects
Back to the Future: The Game,PC,Miscellaneous,No score yet,7.3,T,Telltale Games
Back to the Future: The Game - Episode I: It's About Time,PC,Action Adventure,74,7.1,,Telltale Games
Back to the Future: The Game - Episode II: Get Tannen!,PC,Action Adventure,74,7.3,RP,Telltale Games
Back to the Future: The Game - Episode III: Citizen Brown,PC,Action Adventure,71,5.8,E,Telltale Games
Back to the Future: The Game - Episode IV: Double Visions,PC,Action Adventure,71,6.0,RP,Telltale Games
Back to the Future: The Game - Episode V: OUTATIME,PC,Action Adventure,75,7.2,RP,Telltale Games
Backgammon,PC,Miscellaneous,No score yet,tbd,E,Fiendish Games
Backgammon Blitz,PC,Miscellaneous,No score yet,tbd,,VooFoo Studios
Backpacker 3 Americana,PC,Adventure,No score yet,tbd,,
Backspin Billiards,PC,Miscellaneous,No score yet,tbd,E,Elephant Entertainment
Backstage Pass,PC,Adventure Games,No score yet,tbd,,sakevisual
Backstreets of the Mind,PC,Adventure,No score yet,tbd,,SiBear
Backyard Baseball,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Baseball '09,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Baseball 2003,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Baseball 2005,PC,Sports,No score yet,tbd,E,Atari
Backyard Basketball,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Basketball 2004,PC,Sports,No score yet,tbd,E,Atari
Backyard Football 2004,PC,Sports,No score yet,tbd,E,Atari
Backyard Football 2006,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Football 2008,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Football 2009,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Hockey,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Hockey 2005,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Skateboarding (2004),PC,Sports,No score yet,7.6,E,Humongous Entertainment
Backyard Skateboarding (2005),PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Soccer 2004,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Sports,PC,Miscellaneous,No score yet,tbd,,Atari
Backyard Sports Baseball 2007,PC,Sports,No score yet,tbd,E,Humongous Entertainment
Backyard Sports Basketball 2007,PC,Sports,No score yet,tbd,E,Atari
Backyard Sports: Sandlot Sluggers,PC,Sports,No score yet,tbd,E,HB Studios Multimedia
Backyardigans: Mission to Mars,PC,Action,No score yet,tbd,E,Activision
Bacteria (2001),PC,Action,No score yet,,,FIN Arts
Bacteria-X: Adventure,PC,Action,No score yet,tbd,,mgpqc
Bad Ass Babes,PC,Action,No score yet,tbd,,Thatcher Productions
Bad Bots,PC,Action,49,4.8,,Point 5 Projects
Bad Caterpillar,PC,Action,No score yet,tbd,,Fun Infused Games
BAD END,PC,Adventure,No score yet,tbd,,Arai Koh Create Office
Bad Hotel,PC,Miscellaneous,No score yet,3.6,,Lucky Frame
Bad Mojo,PC,Action Adventure,74,6.9,T,Pulse Entertainment
Bad Mojo: Redux,PC,Action Adventure,74,7.0,T,Pulse Entertainment
Bad Piggies,PC,Puzzle,No score yet,6.8,E,Rovio Mobile
Bad Rats Show,PC,Action,No score yet,tbd,,Invent4 Entretenimento
Bad Rats: The Rats Revenge,PC,Miscellaneous,No score yet,7.5,,Invent4 Entertainment
Bad Sector HDD,PC,Puzzle,No score yet,tbd,,Mystic Bit LLC
Bad Smell,PC,Action,No score yet,tbd,,magicdweedoo
Badass Locomotive,PC,Miscellaneous,No score yet,tbd,,NuclearWombat
BADBLOOD,PC,Action,No score yet,tbd,,Winnie Song
Badland Bandits,PC,Action,No score yet,tbd,,Wild Wolf Std
BADLAND: Game of the Year Edition,PC,Action,79,7.7,E,Frogmind
Baezult,PC,Action,No score yet,tbd,,Atapki
Baku Baku,PC,Miscellaneous,No score yet,tbd,K-A,Sega AM2
BalanCity,PC,Action,No score yet,tbd,,Fernando Cordoba
Baldies,PC,Strategy,No score yet,tbd,E,Creative Edge Software
Baldur's Gate,PC,Role-Playing,91,9.0,T,BioWare
Baldur's Gate II: Enhanced Edition,PC,Role-Playing,78,7.5,,Overhaul Games
Baldur's Gate II: Shadows of Amn,PC,Role-Playing,95,9.2,T,BioWare
Baldur's Gate: Enhanced Edition,PC,Role-Playing,78,7.0,T,Overhaul Games
Baldur's Gate: Siege of Dragonspear,PC,Role-Playing,77,3.6,,Overhaul Games
Baldur's Gate: Tales of the Sword Coast,PC,Role-Playing,No score yet,8.2,T,BioWare
Ballad of Solar,PC,Fantasy,No score yet,tbd,,Alawar Entertainment
Ballads of Reemus: When the Bed Bites,PC,Adventure,No score yet,tbd,,ClickShake Games
Ballance,PC,Miscellaneous,No score yet,8.7,E,Cyparade
Ballanced,PC,Puzzle,No score yet,tbd,,Brian King
Ballbot,PC,Action,No score yet,tbd,,Quantum Chaos Games
Ballerium,PC,Strategy,No score yet,tbd,,Majorem
Ballin,PC,Action,No score yet,tbd,,Dreamsake
Ballistic,PC,Action,No score yet,tbd,,Radiangames
Ballistic Protection,PC,Strategy,No score yet,tbd,,Hristophorov Ivan
Ballistic Tanks,PC,Action,No score yet,tbd,,KL Studios
Ballistick,PC,Action Adventure,No score yet,tbd,,Bomb Shelter Games
Ballistics,PC,Driving,71,7.8,E,GRIN
Ballistik,PC,Miscellaneous,No score yet,tbd,,Sandlot Games
Balloon Blast,PC,Miscellaneous,No score yet,tbd,,Dekovir Entertainment
Balloon Blowout,PC,Puzzle,No score yet,tbd,,EnsenaSoft
Ballpoint Universe,PC,Action,No score yet,4.6,,ArachnidGames
C*m on! B*kkake Ranch!,PC,Adventure,No score yet,tbd,,softhouse-seal
C-130 Hercules,PC,Simulation,No score yet,tbd,E,Captain Sim
C-RUSH,PC,Action,No score yet,tbd,,Artnumeris
C-Wars,PC,Strategy,No score yet,tbd,,Onipunks Studio
C. Kane,PC,Role-Playing,No score yet,tbd,,Super Walrus Games
C.R.E.E.P.S,PC,Strategy,No score yet,tbd,,BRINK 3D
C.S.S. CITADEL VR,PC,Action,No score yet,tbd,,Winged Minds
C14 Dating,PC,Simulation,No score yet,tbd,,Winter Wolves Game Studio
CABAL Online,PC,Role-Playing,No score yet,7.1,T,ESTsoft
Cabbage Patch Kids: Where's My Pony?,PC,Action,No score yet,tbd,E,AWE Games
Cabela's 4x4 Off-Road Adventure 3,PC,Driving,No score yet,tbd,T,Activision Value
Cabela's African Adventures,PC,Sports,No score yet,4.8,T,Activision
Cabela's African Safari,PC,Sports,No score yet,tbd,T,FUN Labs
Cabela's Big Game Hunter 2004 Season,PC,Sports,No score yet,7.0,T,FUN Labs
Cabela's Big Game Hunter 2005 Adventures,PC,Sports,No score yet,7.4,T,FUN Labs
Cabela's Big Game Hunter 2006,PC,Sports,No score yet,tbd,T,Activision
Cabela's Big Game Hunter 2006 with 4x4 Off Road Adventure,PC,Miscellaneous,No score yet,tbd,T,Encore Software
Cabela's Big Game Hunter 2007: 10th Anniversary Edition,PC,Sports,No score yet,tbd,T,Activision
Cabela's Big Game Hunter 4,PC,Sports,No score yet,tbd,T,
Cabela's Big Game Hunter 5 Platinum,PC,Sports,No score yet,tbd,T,
Cabela's Big Game Hunter 6,PC,Sports,No score yet,tbd,T,
Cabela's Big Game Hunter III,PC,Sports,No score yet,tbd,T,Activision Value
Cabela's Big Game Hunter: 10th Anniversary Edition - Alaskan Adventure,PC,Sports,No score yet,tbd,T,FUN Labs
Cabela's Big Game Hunter: Pro Hunts,PC,Sports,No score yet,7.6,T,Cauldron Ltd.
Cabela's Big Game Hunter: Trophy Bucks,PC,Sports,No score yet,tbd,T,FUN Labs
Cabela's Dangerous Hunts,PC,Sports,68,7.4,T,FUN Labs
Cabela's Dangerous Hunts 2,PC,Sports,No score yet,5.5,T,FUN Labs
Cabela's Dangerous Hunts 2013,PC,Sports,No score yet,4.4,T,Activision
Cabela's Deer Hunt 2005 Season,PC,Sports,No score yet,tbd,T,
Cabela's GrandSlam Hunting: 2004 Trophies,PC,Sports,No score yet,tbd,T,
Cabela's Hunting Expeditions,PC,Sports,No score yet,6.0,T,Activision
Cabela's Off-Road Adventure 2,PC,Driving,No score yet,tbd,E,Clever's Development
Cabela's Outdoor Adventures (2006),PC,Sports,No score yet,tbd,T,
Cabela's Outdoor Adventures (2009),PC,Sports,No score yet,8.0,T,Activision
Cabela's Outdoor Trivia Challenge,PC,Miscellaneous,No score yet,tbd,E,
Caboodle,PC,Miscellaneous,No score yet,tbd,,Indiepath
Caddy Hack,PC,Sports,No score yet,tbd,T,
Caesar III,PC,Strategy,No score yet,8.7,E,Impressions Games
Caesar IV,PC,Strategy,74,7.6,E10+,Tilted Mill
CaesarIA,PC,Strategy,No score yet,tbd,,rdt.32
Caesars Palace 2000: Millennium Gold Edition,PC,Miscellaneous,No score yet,tbd,E,Runecraft
CAFE 0 ~The Drowned Mermaid~,PC,Adventure,No score yet,tbd,,roseVeRte
Caffeine,PC,Sci-Fi,No score yet,tbd,,Incandescent Imaging
Caffeine: Episode One,PC,Adventure,No score yet,tbd,,Incandescent Imaging
Cahors Sunset,PC,Adventure,No score yet,tbd,,rodrigogsilvestre
Caillou Preschool,PC,Miscellaneous,No score yet,tbd,EC,Brighter Child
Caillou: Ready for School,PC,Miscellaneous,No score yet,tbd,E,Brighter Child
Caillou: Ready to Read,PC,Miscellaneous,No score yet,tbd,E,Brighter Minds
Cake Mania,PC,Miscellaneous,No score yet,tbd,E,Sandlot Games
Cake Mania 2: Jill's Next Adventure!,PC,Miscellaneous,No score yet,tbd,E,Sandlot Games
Cake Mania 3,PC,Miscellaneous,No score yet,tbd,E,Sandlot Games
Cake Mania Collection,PC,Miscellaneous,No score yet,tbd,,Sandlot Games
Cake Mania: Back To The Bakery,PC,Miscellaneous,No score yet,tbd,E,Sandlot Games
